Topic,Question,Answer,Distractor1,Distractor2,Distractor3
Biology,What is the function of the large intestine?,Absorb water,Digest food,Exchange gases,Produce hormones
Biology,What is the name for the hormone responsible for regulating blood sugar levels?,Insulin,Epinephrine,Testosterone,Estrogen
Biology,What is the function of the mitochondria in a cell?,Energy production,Protein synthesis,Nucleic acid synthesis,Lipid synthesis
Biology,What is the name for the pigment responsible for giving skin its color?,Melanin,Hemoglobin,Chlorophyll,Keratin
Biology,What is the function of the ribosomes in a cell?,Protein synthesis,Energy production,Nucleic acid synthesis,Lipid synthesis
Biology,What is the name for the system that transports blood and nutrients throughout the body?,Circulatory system,Nervous system,Digestive system,Respiratory system
Biology,What is the powerhouse of the cell?,Mitochondria,Nucleus,Ribosome,Cell membrane
Biology,What is the function of the cell membrane?,Regulates what enters and exits the cell,Energy production,Protein synthesis,Nucleic acid synthesis
Biology,What is the function of the lysosomes in a cell?,Contain enzymes that breakdown waste,Energy production,Protein synthesis,Nucleic acid synthesis
Biology,What is the name for the system that controls and coordinates the body's activities?,Nervous system,Circulatory system,Digestive system,Respiratory system
Biology,Which of the following is NOT a type of blood cell?,Neurons,Red,White,Platelets
Biology,What is the smallest unit of life?,Cell,Molecule,Atom,Organism
Biology,What is the function of the nucleus in a cell?,Contains DNA,Energy production,Protein synthesis,Nucleic acid synthesis
Biology,What is the name for the process by which plants make their food?,Photosynthesis,Respiration,Fermentation,Digestion
Biology,What is the function of the golgi apparatus in a cell?,Processes and packages proteins,Energy production,Nucleic acid synthesis,Lipid synthesis
Biology,What is the name for a group of cells that work together to perform a specific function?,Tissue,Organ,Organism,System
Biology,Which of the following is NOT an example of a monosaccharide?,Sucrose,Glucose,Fructose,Galactose
Biology,What is the name for the process by which the body breaks down food and absorbs nutrients?,Digestion,Photosynthesis,Respiration,Fermentation
Biology,What type of muscle is found in the heart?,Cardiac muscle,Skeletal muscle,Smooth muscle,Facial muscles
Biology,What is the function of insulin in the body?,Regulate blood sugar,Digest food,Exchange gases,Produce hormones
Biology,What is the process by which cells convert glucose into cell energy?,Cellular respiration,Photosynthesis,Fermentation,Transpiration
Biology,What is the function of the heart?,Pump blood,Digest food,Filter waste,Produce hormones
Biology,What is the function of the small intestine?,Absorb nutrients,Pump blood,Filter blood,Digest food
Biology,What is the largest organ in the human body?,Skin,Liver,Lungs,Brain
Biology,What is the function of the pancreas?,Produce insulin,Digest food,Filter blood,Pump blood
Biology,What is the function of the lungs?,Exchange gases,Pump blood,Filter waste,Produce hormones
Biology,What is the function of the liver?,Detoxify blood,Pump blood,Produce insulin,Filter blood
Biology,What is the process by which animals release energy from the food they eat?,Respiration,Photosynthesis,Digestion,Fermentation
Biology,What is the function of the kidneys?,Filter blood,Pump blood,Produce insulin,Digest food
Biology,What is the function of the liver?,Filter blood,Digest food,Exchange gases,Produce hormones
Biology,Which of these is not an organ of the digestive system?,Lungs,Stomach,Liver,Small intestine
Biology,What is the function of the lungs?,Exchange gases,Pump blood,Filter blood,Digest food
Biology,What is the site of protein synthesis in a cell?,Ribosome,Mitochondria,Nucleus,Cell membrane
Biology,What is the process by which DNA is copied?,Replication,Transcription,Translation,Mutation
Biology,What is the function of the heart?,Pump blood,Filter blood,Produce red blood cells,Digest food
Biology,What is the function of the kidneys?,Filter waste,Digest food,Exchange gases,Produce hormones
Biology,What is the smallest unit of life?,Cell,Organ,Tissue,Organ system
Biology,What is the process by which cells divide?,Mitosis,Meiosis,Replication,Transcription
Biology,What is the largest organ in the human body?,Skin,Liver,Lungs,Brain
Biology,What is the function of the pancreas?,Regulate blood sugar,Digest food,Exchange gases,Produce hormones
Biology,What is the function of white blood cells?,Fight infections,Digest food,Transport oxygen,Filter blood
Biology,What is the process by which the body fights off infection?,Immune response,Digestion,Respiration,Fermentation
Biology,What is the function of the endoplasmic reticulum in a cell?,Processes and transports proteins,Energy production,Nucleic acid synthesis,Lipid synthesis
Biology,What is the name of the fluid that surrounds the brain and spinal cord?,Cerebrospinal Fluid,Lymphatic Fluid,Amniotic Fluid,Synovial Fluid
Biology,Which of the following is NOT an example of a polysaccharide?,Glucose,Starch,Cellulose,Glycogen
Biology,What is the function of the respiratory system?,Exchange gases with the environment,Remove waste,Transport nutrients and oxygen,Protect the body
Biology,What is the name of the process by which a cell divides into two identical daughter cells?,Mitosis,Meiosis,Fertilization,Gametogenesis
Biology,What is the function of the circulatory system?,Transport nutrients and oxygen,Remove waste,Protect the body,Regulate body temperature
Biology,What is the name of the process by which an egg cell is released from the ovary?,Ovulation,Menstruation,Fertilization,Implantation
Biology,Which of the following is a characteristic of a mammal?,Breathes air,Lays eggs,Has scales,Nurse their young
Biology,What is the name of the molecule that carries genetic information?,DNA,RNA,Protein,Carbohydrate
Biology,Which of the following is a vertebrate?,Fish,Insect,Worm,Snail
Biology,What is the term for the process by which DNA is copied?,Replication,Transcription,Translation,Mutation
Biology,What is the smallest unit of life?,Cell,Organism,Tissue,Atom
Biology,What is the name of the protein that helps transport oxygen in the blood?,Hemoglobin,Keratin,Collagen,Myosin
Biology,What is the name of the process by which cells break down glucose to produce energy?,Cellular respiration,Photosynthesis,Glycolysis,Fermentation
Biology,What is the scientific name for human?,Homo sapiens,Pan troglodytes,Gorilla gorilla,Pongo pygmaeus
Biology,What is the name of the process by which RNA is used to create a protein?,Translation,Transcription,Replication,Mutation
Biology,What is the name for the system responsible for exchanging oxygen and carbon dioxide in the body?,Respiratory system,Circulatory system,Digestive system,Urinary system
Biology,What is the name of the process by which a sperm cell fuses with an egg cell?,Fertilization,Meiosis,Mitosis,Transcription
Biology,What is the largest organ of the human body?,Skin,Heart,Brain,Kidney
Biology,What is the name of the process by which the body breaks down food to produce energy?,Cellular respiration,Photosynthesis,Glycolysis,Fermentation
Biology,What is the name for the study of insects?,Entomology,Ornithology,Herpetology,Ichthyology
Biology,What is the function of white blood cells in the human body?,Fight infection,Produce insulin,Digest food,Regulate breathing
Biology,What is the process by which plants release oxygen?,Photosynthesis,Cellular respiration,Fermentation,Glycolysis
Biology,Which of the following is not an organelle?,Ribosome,Mitochondria,Nucleus,Cytoplasm
Biology,Which of the following is a characteristic of an insect?,Six legs,Two pairs of wings,Warm-blooded,Has a backbone
Biology,What is the name of the hormone that regulates blood sugar levels?,Insulin,Glucagon,Cortisol,Adrenaline
Biology,What is the function of the nervous system?,Coordinate and control body functions,Remove waste,Transport nutrients and oxygen,Protect the body
Biology,What is the name of the process by which cells divide?,Mitosis,Meiosis,Fertilization,Replication
Biology,What is the function of the chloroplasts in a cell?,Converts light energy into chemical energy,Energy production,Protein synthesis,Nucleic acid synthesis
Biology,What is the function of the skeletal system?,Protects organs and provides support for the body,Remove waste,Transport nutrients and oxygen,Regulate body temperature
Biology,Which of the following is NOT a component of a nucleotide?,Glucose,Phosphate,Nitrogenous Base,Sugar
Biology,What is the function of the endocrine system?,Regulate body functions with hormones,Remove waste,Transport nutrients and oxygen,Protect the body
Biology,Which of the following is a characteristic of a plant?,Produces oxygen,Has fur,Breathes through lungs,Has a backbone
Biology,Which of the following is NOT an example of a nucleic acid?,Insulin,DNA,RNA,ATP
Biology,Which of the following is a characteristic of a mammal?,Nurse their young,Lays eggs,Has scales,Breathes through gills
Biology,What is the powerhouse of the cell?,Mitochondria,Golgi apparatus,Nucleus,Ribosome
Biology,What is the function of the excretory system?,Remove waste,Transport nutrients and oxygen,Protect the body,Regulate body temperature
Biology,What type of cell lacks a nucleus?,Prokaryote,Eukaryote,Plant cell,Animal cell
Biology,Which of the following is a characteristic of a fish?,Breathes through gills,Has fur,Nurse their young,Have four legs
Biology,What is the function of the ribosome?,Protein synthesis,Energy production,DNA replication,Cell division
Biology,What is the function of the digestive system?,Break down and absorb nutrients,Remove waste,Transport nutrients and oxygen,Protect the body
Biology,What is the process by which two gamete cells combine to form a zygote?,Fertilization,Meiosis,Mitosis,Transcription
Biology,Which of the following is a characteristic of a bird?,Has feathers,Lays eggs,Cold-blooded,Gives birth to live young
Biology,What is the name of the process by which plants convert sunlight into energy?,Photosynthesis,Cellular respiration,Glycolysis,Fermentation
Biology,Which of the following is a characteristic of a reptile?,Has scales,Lays eggs,Warm-blooded,Hair or fur
Biology,What is the difference between mitosis and meiosis?,Meiosis produces four unique haploid cells while mitosis produces two identical diploid cells.,Mitosis produces four unique haploid cells while meiosis produces two identical diploid cells.,Meiosis produces two identical diploid cells while mitosis produces four unique haploid cells.,Mitosis produces two identical diploid cells while meiosis produces four unique haploid cells.
Biology,What is the function of the immune system?,Protect the body from infection,Remove waste,Transport nutrients and oxygen,Regulate body temperature
Biology,What is the term for the genetic makeup of an organism?,Genotype,Phenotype,Allele,Mutation
Biology,What is the function of the large intestine?,Absorb water,Digest food,Produce red blood cells,Pump blood
Biology,What is the name for the smallest particle of an element?,Atom,Molecule,Ion,Electron
Biology,What is the process by which plants make their own food?,Photosynthesis,Respiration,Digestion,Fermentation
Biology,What is the powerhouse of the cell?,Mitochondria,Golgi apparatus,Nucleus,Ribosomes
Biology,What is the function of the vacuole?,Stores materials,Energy production,Protein synthesis,Cell division
Biology,What is the process by which plants convert sunlight to energy called?,Photosynthesis,Cellular respiration,Fermentation,Digestion
Biology,What is the function of the lysosome?,Breaks down waste materials,Energy production,Protein synthesis,Cell division
Biology,What is the powerhouse of the cell?,Mitochondria,Nucleus,Vacuole,Cytoplasm
Biology,What is the function of the cell wall?,Provides support and protection,Energy production,Protein synthesis,Cell division
Biology,What is the function of DNA?,Store genetic information,Fuel the cell,Create proteins,Produce energy
Biology,What is the function of the chloroplast?,Performs photosynthesis,Energy production,Protein synthesis,Cell division
Biology,What is the function of the endoplasmic reticulum?,Modifies and transports proteins,Energy production,Protein synthesis,Cell division
Biology,What is the powerhouse of the cell?,Mitochondria,Golgi Apparatus,Nucleus,Endoplasmic Reticulum
Biology,What is the largest organ in the human body?,Skin,Heart,Liver,Lung
Biology,What is the name of the organelle in animal cells that processes and packages proteins?,Golgi apparatus,Endoplasmic reticulum,Mitochondria,Lysosomes
Biology,What is the name of the process by which plants release oxygen into the atmosphere?,Photosynthesis,Respiration,Fermentation,Glycolysis
Biology,Which organ produces insulin?,Pancreas,Kidneys,Liver,Lungs
Biology,What is the function of the mitochondria?,Produce ATP,Breakdown toxins,Synthesize proteins,Store calcium
Biology,What is the name of the tiny structures inside cells that produce proteins?,Ribosomes,Mitochondria,Lysosomes,Golgi apparatus
Biology,What is the role of ribosomes?,Protein synthesis,Energy production,Lipid synthesis,Calcium storage
Biology,What is the name of the molecule that carries genetic information in cells?,DNA,RNA,Protein,Carbohydrate
Biology,What is the function of red blood cells?,Transport oxygen,Fight infection,Produce insulin,Digest food
Biology,What is the process of breaking down glucose called?,Cellular respiration,Photosynthesis,Fermentation,Digestion
Biology,What is the process by which food is broken down into smaller molecules that can be absorbed by the body?,Digestion,Respiration,Fermentation,Photosynthesis
Biology,What is the largest organ in the human body?,Skin,Liver,Brain,Heart
Biology,What is the function of the liver?,Filter blood,Produce Insulin,Produce testosterone,Produce bile
Biology,What is the function of the cytoplasm?,Provides a medium for chemical reactions to occur,Energy production,Protein synthesis,Cell division
Biology,What is the function of the nucleus?,Contains genetic material,Energy production,Protein synthesis,Cell division
Biology,What is the smallest unit of life?,Cell,Molecule,Atom,Organism
Biology,What is the process by which RNA is converted into proteins called?,Translation,Transcription,Replication,Mutation
Biology,What type of organism performs photosynthesis?,Plants,Animals,Fungi,Bacteria
Biology,What is the process by which cells self-destruct called?,Apoptosis,Mitosis,Meiosis,Cytokinesis
Biology,The process of mitosis results in the formation of how many daughter cells?,2,1,3,4
Biology,What is the process by which cells produce offspring with half the number of chromosomes called?,Meiosis,Mitosis,Cytokinesis,Apoptosis
Biology,What is the smallest unit of matter?,Atom,Molecule,Cell,Organism
Biology,What is the process by which proteins are made from RNA called?,Translation,Transcription,Replication,Mutation
Biology,What part of the cell is responsible for controlling what enters and exits the cell?,Cell membrane,Nucleus,Mitochondria,Ribosome
Biology,What is the process by which cells break down glucose to produce energy?,Cellular respiration,Photosynthesis,Fermentation,Digestion
Biology,What is the process of converting nitrogen into ammonia called?,Nitrogen fixation,Photosynthesis,Respiration,Fermentation
Biology,What is the process by which RNA is made from DNA called?,Transcription,Translation,Replication,Mutation
Biology,What is the powerhouse of the cell?,Mitochondria,Nucleus,Ribosome,Golgi apparatus
Biology,What is the powerhouse of the plant cell?,Chloroplasts,Nucleus,Vacuole,Cytoplasm
Biology,What is the function of the ribosome?,Protein synthesis,Energy production,DNA replication,Cell division
Biology,What is the structure of DNA?,Double helix,Single strand,Triple helix,Quadruple helix
Biology,What is the function of the mitochondria?,Energy production,Protein synthesis,DNA replication,Cell division
Biology,What is the process by which DNA is copied called?,Replication,Translation,Transcription,Mutation
Biology,What is the function of the Golgi apparatus?,Sorts and modifies proteins,Energy production,DNA replication,Cell division
Biology,What is the process by which cells divide called?,Mitosis,Meiosis,Cytokinesis,Apoptosis
Biology,What are the building blocks of proteins?,Amino acids,Fatty acids,Nucleotides,Monosaccharides
Biology,Which type of cell division results in the production of gametes with half the number of chromosomes as the parent cell?,Meiosis,Miosis,Mitosis,Cytokinesis
Biology,What is the function of the nephron?,Filter blood,Transport oxygen,Digest food,Produce insulin
Biology,What is the function of the spleen?,Filter blood,Digest food,Transport oxygen,Produce insulin
Biology,What part of the digestive system absorbs most of the nutrients from food?,Small intestine,Stomach,Large intestine,Mouth
Biology,Which type of cell has a distinct nucleus and organelles?,Eukaryotic,Prokaryotic,Animal,Plant
Biology,What is the process by which organisms maintain a stable internal environment?,Homeostasis,Adaptation,Evolution,Mutation
Biology,Which process involves the production of identical cells from a single cell?,Mitosis,Meiosis,Replication,Transcription
Biology,Which part of the cell is responsible for the storage of genetic material?,Nucleus,Cytoplasm,Cell Membrane,Mitochondria
Biology,What is the protective outer layer of a plant cell called?,Cell wall,Cell membrane,Nucleus,Vacuole
Biology,Which type of cell does not have a nucleus?,Prokaryotic,Eukaryotic,Animal,Plant
Biology,What is the main function of the respiratory system?,To breathe in oxygen and breathe out carbon dioxide.,To pump blood throughout the body.,To digest food and absorb nutrients.,To keep the body balanced.
Biology,Which process involves the conversion of glucose into energy?,Cellular Respiration,Photosynthesis,Fermentation,Transpiration
Biology,Which process involves the production of ATP?,Cellular Respiration,Photosynthesis,Fermentation,Transpiration
Biology,Which part of the cell is responsible for protein synthesis?,Ribosomes,Mitochondria,Golgi Apparatus,Lysosomes
Biology,Which molecule is responsible for carrying oxygen in the blood?,Hemoglobin,Glucose,Adenosine Triphosphate,Chlorophyll
Biology,What is the part of the brain responsible for vision?,Occipital lobe,Frontal lobe,Temporal lobe,Parietal lobe
Biology,Which process involves the production of haploid cells from diploid cells?,Meiosis,Mitosis,Replication,Transcription
Biology,What is the function of the lymphatic system?,Fight infections,Digest food,Pump blood,Filter blood
Biology,What is the part of the cell that produces proteins?,Ribosome,Nucleus,Mitochondria,Golgi apparatus
Biology,What is the function of the urinary system?,Eliminate waste,Digest food,Pump blood,Produce insulin
Biology,What is the function of the endocrine system?,Regulate hormones,Digest food,Pump blood,Filter blood
Biology,What is the process by which organisms release energy from food?,Respiration,Photosynthesis,Digestion,Excretion
Biology,What is the function of the gallbladder?,Store bile,Digest food,Pump blood,Produce insulin
Biology,What is the part of the cell where DNA is stored?,Nucleus,Mitochondria,Ribosome,Cell membrane
Biology,Which part of the cell is responsible for the breakdown of waste and cellular debris?,Lysosomes,Mitochondria,Golgi Apparatus,Ribosomes
Biology,What is the process by which plants make food using sunlight?,Photosynthesis,Respiration,Digestion,Excretion
Biology,Which process involves the production of gametes?,Meiosis,Mitosis,Replication,Transcription
Biology,What is the substance that makes up the cell walls of plants?,Cellulose,Collagen,Chitin,Keratin
Biology,What is the function of the hypothalamus?,Regulate body temperature,Pump blood,Regulate hormone production,Regulate breathing
Biology,Which part of the eye controls the amount of light that enters?,Pupil,Iris,Cornea,Retina
Biology,What is the function of the thyroid?,Regulate metabolism,Digest food,Transport oxygen,Produce insulin
Biology,What is the function of the pulmonary artery?,Carry deoxygenated blood from heart to lungs,Carry oxygenated blood from heart to body,Carry deoxygenated blood from lungs to heart,Carry oxygenated blood from lungs to heart
Biology,What is the process by which plants convert sunlight into food?,Photosynthesis,Respiration,Fermentation,Glycolysis
Biology,What is the function of the pituitary gland?,Regulate hormone production,Digest food,Transport oxygen,Produce insulin
Biology,What is the powerhouse of the cell?,Mitochondria,Endoplasmic reticulum,Ribosomes,Lysosomes
Biology,What is the function of the adrenal gland?,Produce adrenaline,Digest food,Transport oxygen,Produce insulin
Biology,Which process involves the conversion of nitrogen into a usable form by plants?,Nitrogen Fixation,Photosynthesis,Cellular Respiration,Fermentation
Biology,What is the function of the parathyroid gland?,Regulate calcium levels,Digest food,Transport oxygen,Produce insulin
Biology,Which process involves the release of energy from glucose without oxygen?,Fermentation,Photosynthesis,Cellular Respiration,Transpiration
Biology,What is the function of the pancreatic islets?,Regulate blood sugar levels,Digest food,Transport oxygen,Produce insulin
Biology,Which part of the cell is responsible for the modification and packaging of proteins?,Golgi Apparatus,Mitochondria,Ribosomes,Lysosomes
Biology,Which process involves the movement of water through a plant?,Transpiration,Photosynthesis,Cellular Respiration,Fermentation
Biology,What is the powerhouse of the cell?,Mitochondria,Nucleus,Ribosome,Rough endoplasmic reticulum
Biology,Which part of the cell is responsible for the assembly of proteins?,Ribosomes,Mitochondria,Golgi Apparatus,Lysosomes
Biology,What is the smallest unit of life?,Cell,Organism,Tissue,Organ
Biology,Which process involves the conversion of light energy into chemical energy?,Photosynthesis,Cellular Respiration,Fermentation,Transpiration
Biology,Which part of the cell is responsible for the production of energy?,Mitochondria,Golgi Apparatus,Ribosomes,Lysosomes
Biology,Which part of the brain controls the body's involuntary functions?,Brainstem,Cerebellum,Cerebrum,Thalamus
Biology,What is the function of the spleen?,Filter blood,Digest food,Pump blood,Produce insulin
Biology,What is the main function of the endocrine system?,To regulate hormones,To regulate blood pressure,To regulate temperature,To regulate digestion
Biology,What is the largest organ in the human body?,Skin,Liver,Heart,Lungs
Biology,What is the name for the outermost layer of skin?,Epidermis,Dermis,Hypodermis,Subcutaneous layer
Biology,What is the name for an organism that can produce its own food?,Autotroph,Heterotroph,Omnivore,Herbivore
Biology,What is the process called when DNA copies itself?,Replication,Transcription,Translation,Mutation
Biology,What is the process called when a species evolves similar traits due to similar environmental pressures?,Convergent Evolution,Divergent Evolution,Hybridization,Migration
Biology,What is the name of the organelle that is responsible for protein synthesis?,Ribosome,Nucleus,Mitochondrion,Golgi apparatus
Biology,What is the name for an organism that cannot produce its own food?,Heterotroph,Autotroph,Omnivore,Herbivore
Biology,What is the name of the process by which organisms break down food to release energy?,Respiration,Photosynthesis,Digestion,Transpiration
Biology,What is the name for the process by which cells break down food to release energy?,Cellular respiration,Photosynthesis,Replication,Translation
Biology,What is the process called when a species evolves different traits due to different environmental pressures?,Divergent Evolution,Convergent Evolution,Hybridization,Migration
Biology,What is the name for a group of organs that work together to perform a specific function?,Organ system,Tissue,Organ,Cell
Biology,What is the name for the process by which cells use sunlight to make food?,Photosynthesis,Cellular respiration,Replication,Translation
Biology,What is the name of the molecule that carries genetic information in all living organisms?,DNA,RNA,Protein,Carbohydrate
Biology,What do you call the change in frequency of a gene in a population over time?,Genetic Drift,Natural Selection,Mutation,Gene Flow
Biology,What is the name of the molecule that stores genetic information?,DNA,RNA,ATP,Amino acids
Biology,What is the process called when one species give rise to multiple species over time?,Speciation,Adaptation,Migration,Mutation
Biology,Which of the following is NOT a component of a nucleotide?,Carbon dioxide,Sugar,Phosphate group,Nitrogenous base
Biology,What is the name of the molecule that provides cells with energy?,ATP,DNA,RNA,Glucose
Biology,What is the primary function of the cell membrane?,Regulates the movement of materials into and out of the cell,Stores genetic material,Produces ATP,Transcribes DNA
Biology,What is the study of DNA called?,Genetics,Pharmacology,Zoology,Botany
Biology,What is the difference between a eukaryotic cell and a prokaryotic cell?,Eukaryotic cells have a nucleus and organelles; prokaryotic cells do not.,Prokaryotic cells have a nucleus and organelles; eukaryotic cells do not.,Eukaryotic cells are larger; prokaryotic cells are smaller.,Prokaryotic cells are more complex; eukaryotic cells are less complex.
Biology,What is the name of the molecule that gives human blood its red color?,Hemoglobin,Chlorophyll,Melanin,Carotene
Biology,What is the process called when a species splits into two or more species?,Speciation,Hybridization,Adaptation,Migration
Biology,What is the process called when two different species mate and produce offspring?,Hybridization,Speciation,Adaptation,Migration
Biology,What is the process by which RNA is turned into a protein?,Translation,Transcription,Replication,Mutation
Biology,Which organelle is responsible for storing genetic material in a eukaryotic cell?,Nucleus,Mitochondria,Chloroplast,Endoplasmic reticulum
Biology,What is the smallest unit of life?,Cell,Atom,Molecule,Protein
Biology,What is the process by which DNA makes a copy of itself?,Replication,Transcription,Translation,Mutation
Biology,What is the function of the ribosome in a cell?,Protein synthesis,Lipid synthesis,DNA replication,Cellular respiration
Biology,What is the process by which living organisms convert light energy into chemical energy?,Photosynthesis,Respiration,Fermentation,Oxidation
Biology,What is the basic unit of life?,Cell,Atom,Molecule,Organism
Biology,What is the formula for cellular respiration?,C6H12O6 + 6O2 -> 6CO2 + 6H2O + energy,6CO2 + 6H2O -> C6H12O6 + 6O2,6O2 + 6H2O -> 6CO2 + 6H2O,C6H12O6 + 6CO2 -> 6O2 + 6H2O
Biology,What is the name of the organelle that processes and packages proteins for transport?,Golgi apparatus,Lysosome,Mitochondrion,Ribosome
Biology,What is the process called when a species becomes better suited to its environment over time?,Adaptation,Speciation,Hybridization,Migration
Biology,What is the process called when one species moves into a new area?,Migration,Speciation,Adaptation,Hybridization
Biology,What is the name of the molecule that carries genetic information?,DNA,RNA,Protein,Carbohydrate
Biology,What is the powerhouse of the cell?,Mitochondria,Chloroplasts,Nucleus,Ribosomes
Biology,What is the formula for photosynthesis?,6CO2 + 6H2O -> C6H12O6 + 6O2,6O2 + 6H2O -> 6CO2 + 6H2O,C6H12O6 + 6O2 -> 6CO2 + 6H2O,C6H12O6 + 6CO2 -> 6O2 + 6H2
Biology,What is the name for a group of cells that perform a specific function?,Tissue,Organ,Organism,Cell
Biology,What is the name of the molecule that provides energy to cells in all living organisms?,ATP,RNA,DNA,Protein
Biology,What is the process called when the genetic information in DNA is changed?,Mutation,Transcription,Translation,Replication
Biology,What is the name of the protein that forms the fibers of muscle tissue?,Actin,Myosin,Keratin,Collagen
Biology,What is the largest organ in the human body?,Skin,Liver,Lungs,Heart
Biology,What do you call the organelles that are responsible for protein synthesis?,Ribosomes,Golgi Apparatus,Mitochondria,Lysosome
Biology,What is the process called when RNA is used to make a protein?,Translation,Transcription,Replication,Mutation
Biology,What is the process called when DNA is used to make RNA?,Transcription,Translation,Replication,Mutation
Biology,What is the process by which cells break down glucose to release energy?,Cellular respiration,Photosynthesis,Fermentation,Glycolysis
Biology,What is the name of the pigment that gives plants their green color?,Chlorophyll,Melanin,Carotene,Xanthophyll
Biology,What is the name given to the outermost layer of skin?,Epidermis,Dermis,Subcutaneous tissue,Hypodermis
Biology,What is the scientific name for humans?,Homo sapiens,Canis lupus,Felis catus,Panthera tigris
Biology,What is the part of the cell where proteins are made?,Ribosome,Golgi apparatus,Endoplasmic reticulum,Nucleus
Biology,What is the toxin called that causes botulism?,Botulinum toxin,Tetrodotoxin,Saxitoxin,Aflatoxin
Biology,What is the powerhouse of the cell called?,Mitochondria,Golgi Apparatus,Lysosome,Endoplasmic Reticulum
Biology,Which of the following is not a type of muscle tissue?,Tendons,Skeletal,Cardiac,Smooth
Biology,What is the name of the organelle that is responsible for cellular respiration?,Mitochondrion,Ribosome,Nucleus,Lysosome
Biology,What is the name of the organelles that produce energy within cells?,Mitochondria,Lysosomes,Ribosomes,Golgi apparatus
Biology,What is the name for the organ system that is responsible for gas exchange?,Respiratory system,Digestive system,Circulatory system,Urinary system
Biology,What is the process by which an organism produces offspring similar to itself?,Reproduction,Photosynthesis,Mutation,Cell division
Biology,What organ system is responsible for the production of hormones?,Endocrine system,Nervous system,Circulatory system,Respiratory system
Biology,What is the process by which plants and animals get rid of waste?,Excretion,Digestion,Circulation,Respiration
Biology,What is the scientific name for gorilla?,Gorilla gorilla,Pongo pygmaeus,Pan troglodytes,Ateles geoffroyi
Biology,What is the name for the specialized cells that make up nervous tissue?,Neurons,Epithelial cells,Muscle cells,Blood cells
Biology,What is the process by which plants make their own food called?,Photosynthesis,Respiration,Fermentation,Digestion
Biology,What is the largest organ in the human body?,Skin,Liver,Brain,Lungs
Biology,What is the part of the cell that contains DNA?,Nucleus,Mitochondria,Lysosome,Ribosome
Biology,What is the pigment that gives skin and hair its color?,Melanin,Keratin,Collagen,Elastin
Biology,What is the part of the cell that is responsible for breaking down waste and old cell parts?,Lysosome,Nucleus,Mitochondria,Chloroplast
Biology,What is the process by which DNA is turned into RNA?,Transcription,Replication,Translation,Mutation
Biology,What is the name of the system of blood vessels and the heart?,Circulatory system,Respiratory system,Nervous system,Endocrine system
Biology,What is the cell membrane made of?,Phospholipids,Proteins,Carbohydrates,Nucleic Acids
Biology,What is the process by which plants make their own food?,Photosynthesis,Respiration,Digestion,Transpiration
Biology,What is the name of the process by which DNA is copied?,Replication,Transcription,Translation,Mutation
Biology,What is the powerhouse of the cell called?,Mitochondria,Nucleus,Chloroplasts,Ribosomes
Biology,Which of the following is not a type of blood cell?,Plasma,Erythrocytes,Leukocytes,Thrombocytes
Biology,What is the process called when a cell divides into two identical daughter cells?,Mitosis,Meiosis,Fermentation,Respiration
Biology,What is the process of cells dividing called?,Mitosis,Meiosis,Replication,Fertilization
Biology,What is the process by which plants make their own food?,Photosynthesis,Chemosynthesis,Respiration,Diffusion
Biology,What is the largest organ in the human body?,Skin,Brain,Liver,Heart
Biology,What is the powerhouse of the cell?,Mitochondria,Nucleus,Ribosome,Golgi Apparatus
Biology,What is the name of the process by which plants convert sunlight into energy?,Photosynthesis,Respiration,Digestion,Transpiration
Botany,What is the process by which water moves through a plant?,Transpiration,Photosynthesis,Respiration,Fermentation
Botany,What is a leaf?,The main organ of photosynthesis in a plant,The main organ of respiration in a plant,The main organ of reproduction in a plant,The main organ of digestion in a plant
Botany,What is a fruit?,The mature ovary of a flowering plant,The mature ovule of a flowering plant,The mature seed of a flowering plant,The mature stem of a flowering plant
Botany,What is the name of the process by which plants make their own food?,Photosynthesis,Respiration,Fermentation,Osmosis
Botany,What is the name of the structure in plants that transports water and nutrients from the roots to the rest of the plant?,Xylem,Phloem,Stem,Leaf
Botany,What is the process by which pollen is transferred from the male to the female part of a plant?,Pollination,Fertilization,Germination,Seed dispersal
Botany,What is the process by which plants make their own food called?,Photosynthesis,Respiration,Transpiration,Evaporation
Botany,What is a seed?,A mature ovule containing an embryo plant,A mature ovary containing seeds,A mature fruit containing seeds,A mature stem containing seeds
Botany,What is the name of the process by which plants convert sunlight into sugar?,Photosynthesis,Respiration,Fermentation,Oxidation
Botany,What is the name of the process by which plants release water vapor through small pores in their leaves?,Transpiration,Photosynthesis,Respiration,Fermentation
Botany,What is the largest plant in the world?,Sequoia Tree,Bamboo,Cactus,Fern
Botany,What is the name of the female reproductive part of a flower?,Pistil,Stamen,Sepal,Petal
Botany,What is the process by which plants release water vapor from their leaves called?,Transpiration,Photosynthesis,Respiration,Evaporation
Botany,What is the name of the fleshy| underground part of a plant where nutrients are stored?,Root,Stem,Leaf,Tuber
Botany,What is the pigment that gives plants their green color called?,Chlorophyll,Melanin,Carotene,Hemoglobin
Botany,What is the name of the male reproductive part of a flower?,Stamen,Pistil,Sepal,Petal
Botany,What is the name of the process by which seeds germinate?,Germination,Fertilization,Pollination,Photosynthesis
Botany,What is the name of the hormone in plants that regulates growth and development?,Auxin,Gibberellin,Cytokinin,Ethylene
Chemistry,What is the formula for glucose?,C6H12O6,H2O,CO2,NaCl
