Topic,Question,Answer,Distractor1,Distractor2,Distractor3
Biology,What is the name of the smallest type of blood vessel?,Capillary,Artery,Vein,Ventricle
Biology,What is the function of the nucleus?,Store genetic information,Produce ATP,Produce proteins,Transport materials
Biology,What is the function of white blood cells?,Fight infections,Transport oxygen,Facilitate blood clotting,Remove waste
Biology,What is the purpose of DNA?,Store genetic information,Produce proteins,Transport materials,Produce ATP
Biology,What is the function of the lungs?,Exchange gases,Pump blood,Filter blood,Digest food
Biology,What is the name of the process that breaks down glucose to release energy?,Cellular Respiration,Photosynthesis,Fermentation,Digestion
Biology,What is the function of the mitochondria?,Produce ATP,Produce proteins,Store DNA,Transport materials
Biology,What is the process by which plants make energy?,Photosynthesis,Cellular respiration,Fermentation,Digestion
Biology,What is the smallest unit of life?,Cell,Atom,Molecule,Organ
Biology,What is the name of the hormone that regulates blood sugar levels?,Insulin,Glucagon,Estrogen,Testosterone
Biology,What is the smallest unit of life?,Cell,Organism,Tissue,Nucleus
Biology,What is the name of the process by which organisms produce offspring?,Reproduction,Metabolism,Respiration,Photosynthesis
Biology,What is the name of the protein found in hair and nails?,Keratin,Collagen,Elastin,Actin
Biology,What is the name for the process by which cells break down glucose to produce energy?,Cellular respiration,Photosynthesis,Fermentation,Glycolysis
Biology,What is the name for the process by which plants make their own food?,Photosynthesis,Respiration,Digestion,Excretion
Biology,What is the name of the process by which plants release water vapor into the air?,Transpiration,Photosynthesis,Respiration,Fermentation
Biology,Which of the following is NOT a type of muscle tissue?,Cartilage,Smooth,Cardiac,Skeletal
Biology,What is the name for a group of cells that work together to perform a specific function?,Tissue,Organ,Organism,System
Biology,What is the function of the peroxisomes?,To remove toxic substances,To generate energy,To synthesize proteins,To store DNA
Biology,What is the process by which plants convert sunlight into energy?,Photosynthesis,Respiration,Fermentation,Osmosis
Biology,What is the name of the protein that gives skin| hair| and nails their strength?,Keratin,Collagen,Elastin,Fibrinogen
Biology,What is the largest bone in the human body?,Femur,Humerus,Tibia,Radius
Biology,What is the function of the kidneys?,Filtering waste from blood,Digestion,Respiration,Vision
Biology,What is the function of the liver?,Filtering blood,Digestion,Respiration,Vision
Biology,What is the function of the lungs?,Gas exchange,Pumping blood,Digestion,Respiration
Biology,What is the function of the heart?,Pumping blood,Digestion,Respiration,Vision
Biology,What is the process by which cells divide?,Mitosis,Diffusion,Osmosis,Photosynthesis
Biology,What is DNA?,A molecule that carries genetic information,A hormone that regulates growth,A protein that provides structure to cells,A chemical that controls metabolism
Biology,What is the smallest unit of life?,Cell,Molecule,Atom,Tissue
Biology,What is the name of the tube that carries sperm from the testes to the urethra?,Vas deferens,Ejaculatory duct,Epididymis,Seminal vesicles
Biology,What is the name of the largest muscle in the human body?,Gluteus Maximus,Biceps,Quadriceps,Triceps
Biology,What is the largest organ in the human body?,Skin,Liver,Heart,Brain
Biology,What is the smallest unit of life?,Cell,Organ,Tissue,Organism
Biology,What type of muscle is found in the heart?,Cardiac muscle,Skeletal muscle,Smooth muscle,Facial muscles
Biology,What is the major muscle used in breathing?,Diaphragm,Bicep,Quad,Pectoral
Biology,What is the job of the mitochondria in a cell?,Produce energy,Store genetic information,Transport nutrients,Create waste
Biology,What is the function of the liver?,Breaks down toxins,Stores bile,Regulates blood sugar,Produces insulin
Biology,What is the name of the molecule that makes up the cell membrane?,Phospholipid,Protein,Carbohydrate,Cholesterol
Biology,Which group of animals has a backbone?,Vertebrates,Invertebrates,Amphibians,Reptiles
Biology,What is the name of the molecule that provides the building blocks for proteins?,Amino acids,Nucleotides,Fatty acids,Glucose
Biology,What is the powerhouse of a cell called?,Mitochondria,Nucleus,Endoplasmic reticulum,Golgi apparatus
Biology,What is the name of the molecule that stores energy in cells?,Adenosine triphosphate (ATP),DNA,RNA,Carbohydrate
Biology,What is the name of the process by which RNA is synthesized from DNA?,Transcription,Translation,Replication,Mutation
Biology,Which body system is responsible for fighting infections?,Immune System,Digestive System,Nervous System,Muscular System
Biology,What hormone is responsible for regulating blood sugar levels in the human body?,Insulin,Serotonin,Testosterone,Estrogen
Biology,What is the largest organ in the human body?,Skin,Liver,Brain,Heart
Biology,What type of joint connects the upper arm bone to the shoulder blade?,Ball-and-Socket Joint,Hinge Joint,Pivot Joint,Gliding Joint
Biology,What is the name for the system that controls and coordinates the body's activities?,Nervous system,Circulatory system,Digestive system,Respiratory system
Biology,What is the function of the cytoplasm?,Supports and suspends organelles,Stores genetic information,Produces energy,Digests food
Biology,What is the function of the cilia?,Aids in movement of the cell,Stores genetic information,Produces energy,Digests food
Biology,Which type of muscle is responsible for the beating of the heart?,Cardiac muscle,Skeletal muscle,Smooth muscle,Voluntary muscle
Biology,What is the term for the process of breaking down complex molecules into simpler ones?,Catabolism,Anabolism,Metabolism,Fermentation
Biology,What term describes the diversity of life on Earth?,Biodiversity,Ecosystem,Biome,Habitat
Biology,What is the outermost layer of skin called?,Epidermis,Dermis,Subcutaneous layer,Stratum corneum
Biology,What are the male and female reproductive cells called?,Sperm and egg,Haploid cells,Diploid cells,Zygotes
Biology,Which type of cells carry oxygen in the blood?,Red blood cells,White blood cells,Platelets,Neurons
Biology,What is the name of the process by which plants create their own food?,Photosynthesis,Respiration,Fermentation,Digestion
Biology,What do we call the basic unit of life?,Cell,Tissue,Organ,Organ system
Biology,What process allows for the exchange of gases in the lungs?,Diffusion,Osmosis,Active transport,Facilitated diffusion
Biology,What is the powerhouse of the cell?,Mitochondria,Golgi apparatus,Ribosomes,Endoplasmic reticulum
Biology,What is the process of cell division called?,Mitosis,Meiosis,Fermentation,Respiration
Biology,What are the four blood types?,A| B| AB| O,A| B| AB| C,D| E| F| G,X| Y| Z| W   
Biology,What is the powerhouse of the cell?,Mitochondria,Nucleus,Chloroplast,Cytoplasm
Biology,What is the smallest unit of life?,Cell,Molecule,Atom,Organism
Biology,What is the largest organ in the human body?,Skin,Heart,Liver,Kidneys
Biology,What is the name of the process by which plants convert sunlight into energy?,Photosynthesis,Respiration,Digestion,Fermentation
Biology,What is the role of the ribosome in a cell?,Protein Synthesis,Energy Production,Waste Elimination,Cell Movement
Biology,What is the name of the long| coiled tube that makes up the majority of the human digestive system?,Small Intestine,Large Intestine,Stomach,Esophagus
Biology,What is the name for the process by which plants make their food?,Photosynthesis,Respiration,Fermentation,Digestion
Biology,Which type of blood cell is responsible for carrying oxygen throughout the body?,Red Blood Cells,White Blood Cells,Platelets,Plasma
Biology,What is the name of the rod-shaped organelles that help cells divide?,Centrioles,Golgi body,Endoplasmic reticulum,Vesicles
Biology,What is the genetic material of cells called?,DNA,RNA,ATP,Lipids
Biology,What is the process called by which plants use sunlight to create food?,Photosynthesis,Respiration,Fermentation,Digestion
Biology,Which structure controls the entry and exit of molecules into and out of the cell?,Cell membrane,Nucleus,Mitochondria,Ribosome
Biology,What is the powerhouse of the cell?,Mitochondria,Nucleus,Ribosome,Lysosome
Biology,What is the function of the flagella?,Aids in movement of the cell,Stores genetic information,Produces energy,Digests food
Biology,What is the function of the nucleolus?,Produces ribosomes,Stores genetic information,Produces energy,Digests food
Biology,What is the function of red blood cells?,Carry oxygen,Fight infections,Break down food,Produce hormones
Biology,What is the name of the fluid that surrounds the brain and spinal cord?,Cerebrospinal Fluid,Lymphatic Fluid,Amniotic Fluid,Synovial Fluid
Biology,What are the tiny air sacs in the lungs called?,Alveoli,Bronchioles,Larynx,Trachea
Biology,What is the name of the process by which organisms make more of their own kind?,Reproduction,Growth,Development,Adaptation
Biology,What is the name of the process by which animals convert food into energy?,Cellular respiration,Photosynthesis,Digestion,Excretion
Biology,What is the name of the small| round structures inside a cell that produce proteins?,Ribosomes,Mitochondria,Lysosomes,Golgi Apparatus
Biology,What is the name of the pigment that gives plants their green color?,Chlorophyll,Melanin,Hemoglobin,Carotene
Biology,What is the name of the pigment in red blood cells that is responsible for transporting oxygen?,Hemoglobin,Chlorophyll,Melanin,Anthocyanin
Biology,What is the name of the process by which plants use sunlight to make food?,Photosynthesis,Cellular respiration,Digestion,Excretion
Biology,What is the name of the smallest unit of life?,Cell,Atom,Molecule,Organism
Biology,What is the name of the sac that stores bile in the human body?,Gallbladder,Pancreas,Liver,Small Intestine
Biology,What is the function of the mitochondria?,Produce energy,Store DNA,Filter waste,Transport nutrients
Biology,What is the purpose of DNA?,Store genetic information,Regulate metabolism,Produce ATP,Transport nutrients
Biology,What is the name for the process by which RNA is translated into proteins?,Translation,Transcription,Replication,Mutation
Biology,What is the organ that produces bile?,Liver,Pancreas,Gallbladder,Spleen
Biology,What is the name for the process by which DNA is transcribed into RNA?,Transcription,Replication,Translation,Mutation
Biology,What is the name of the muscle in the human body that is responsible for breathing?,Diaphragm,Bicep,Quadricep,Hamstring
Biology,What is the name for the process by which cells break down glucose without oxygen to produce energy?,Fermentation,Cellular respiration,Photosynthesis,Glycolysis
Biology,What is the name for the process by which a cell takes in nutrients from its environment?,Endocytosis,Exocytosis,Osmosis,Diffusion
Biology,What is the name of the hormone that regulates the amount of sugar in the blood?,Insulin,Testosterone,Estrogen,Progesterone
Biology,What is the name for the process by which DNA is copied?,Replication,Transcription,Translation,Mutation
Biology,What is the name for the process by which organisms adapt to their environment over time?,Evolution,Natural selection,Mutation,Variation
Biology,What is the name of the protective layer surrounding the brain and spinal cord?,Meninges,Peritoneum,Pericardium,Epithelium
Biology,What is the function of the lungs?,To exchange gases,To produce urine,To regulate body temperature,To filter blood
Biology,What is the name for the process by which organisms produce offspring?,Reproduction,Photosynthesis,Cellular respiration,Fermentation
Biology,What is the process by which a cell divides into two new daughter cells?,Mitosis,Meiosis,Photosynthesis,Respiration
Biology,What is the name for the process by which sperm and egg unite?,Fertilization,Implantation,Differentiation,Meiosis
Biology,What part of the human body is responsible for producing insulin?,Pancreas,Liver,Gallbladder,Small Intestine
Biology,What is the name for the process by which cells become specialized and take on specific functions?,Differentiation,Mitosis,Meiosis,Fertilization
Biology,What anatomical structure connects the stomach to the small intestine?,Duodenum,Jejunum,Ileum,Colon
Biology,What is the name of the blood vessels that carry blood away from the heart?,Arteries,Veins,Capillaries,Aorta
Biology,What is the smallest unit of life?,Cell,Atom,Molecule,Organ
Biology,What is the name of the hormone that regulates blood sugar levels?,Insulin,Adrenaline,Estrogen,Testosterone
Biology,What is the name of the organelle that produces energy for the cell?,Mitochondria,Chloroplast,Nucleus,Endoplasmic reticulum
Biology,What is the study of life called?,Biology,Geology,Physics,Chemistry
Biology,What is the name of the molecule that stores the genetic information in living things?,DNA,RNA,Protein,Carbohydrate
Biology,What is the process of breaking down food into smaller molecules called?,Digestion,Transport,Excretion,Respiration
Biology,What is the name of the process by which living things break down food to release energy?,Respiration,Photosynthesis,Fermentation,Digestion
Biology,What is the function of the stomach?,Digests food,Makes hormones,Pumps blood,Controls breathing
Biology,What is the name of the process by which cells divide?,Mitosis,Meiosis,Photosynthesis,Respiration
Biology,What is the process of moving materials through a cell membrane called?,Transport,Excretion,Digestion,Respiration
Biology,What is the name of the process by which plants make their own food?,Photosynthesis,Respiration,Fermentation,Digestion
Biology,What is the process of producing offspring called?,Reproduction,Respiration,Digestion,Transport
Biology,What is the largest organ in the human body?,Skin,Liver,Heart,Lungs
Biology,What is the name of the hormone that stimulates testosterone production in males?,Luteinizing hormone,Insulin,Adrenaline,Estrogen
Biology,What is the name of the hormone that stimulates ovulation in females?,Luteinizing hormone,Insulin,Adrenaline,Estrogen
Biology,What is the name of the molecule that carries oxygen in the blood?,Hemoglobin,Chlorophyll,Myoglobin,Adenosine triphosphate
Biology,What is the function of the pancreas?,Produces insulin,Breaks down fats,Pumps blood,Rids body of waste
Biology,What is the process of obtaining oxygen and releasing carbon dioxide called?,Respiration,Transport,Digestion,Excretion
Biology,What is the name of the hormone that regulates the menstrual cycle in females?,Estrogen,Progesterone,Testosterone,Adrenaline
Biology,What is the powerhouse of the cell?,Mitochondria,Nucleus,Chloroplast,Cytoplasm
Biology,What is the name of the hormone that stimulates milk production in mammals?,Prolactin,Insulin,Adrenaline,Estrogen
Biology,What is the name of the fatty substance that forms a protective sheath around the axon of a neuron?,Myelin,Cholesterol,Adipose tissue,Collagen
Biology,What is the function of white blood cells?,Fight infections,Transport oxygen,Digest food,Contract muscles
Biology,What is the process by which green plants and some other organisms use sunlight to synthesize foods with the help of chlorophyll?,Photosynthesis,Respiration,Fermentation,Digestion
Biology,What is the name of the hormone that regulates the sleep-wake cycle?,Melatonin,Insulin,Adrenaline,Estrogen
Biology,What is the organ that pumps blood throughout the body?,Heart,Lungs,Kidneys,Liver
Biology,What is the name of the smallest unit of matter?,Atom,Molecule,Cell,Organism
Biology,What is the name of the process through which organisms produce offspring that are similar to themselves?,Reproduction,Mitosis,Meiosis,Fertilization
Biology,What is the name of the process by which an organism becomes better suited to its environment?,Adaptation,Evolution,Reproduction,Growth
Biology,What is the largest organ in the human body (by surface area)?,Skin,Liver,Brain,Heart
Biology,What is the name of the hormone that regulates the fight or flight response?,Adrenaline,Insulin,Estrogen,Testosterone
Biology,What is the process called when the genetic information in DNA is changed?,Mutation,Transcription,Translation,Replication
Biology,What is the function of the centriole?,Aids in cell division,Controls the movement of the cell,Stores genetic information,Produces energy
Biology,What is the function of the vacuole?,Storage of water and nutrients,Stores genetic information,Produces energy,Digests food
Biology,What is the term for the broadest and most inclusive category of classification?,Kingdom,Phylum,Class,Domain
Biology,What is the term for the process by which a cell divides into two identical daughter cells?,Mitosis,Meiosis,Binary fission,Fragmentation
Biology,What is the name of the organelle responsible for breaking down and recycling cell waste?,Lysosome,Mitochondria,Ribosome,Chloroplast
Biology,What is the term for the genetic makeup of an organism?,Genotype,Phenotype,Trait,Allele
Biology,What is the largest organ in the human body?,Skin,Liver,Heart,Kidney
Biology,What is the term for the study of living organisms and their interactions with each other and their environment?,Biology,Ecology,Zoology,Botany
Biology,What is the smallest unit of life?,Cell,Organism,Tissue,Organ
Biology,What is the term for the variety of different species that exist on Earth?,Biodiversity,Ecology,Ecosystem,Population
Biology,What is the process by which a cell divides into two cells?,Mitosis,Meiosis,Photosynthesis,Respiration
Biology,What is the term for the movement of water across a selectively permeable membrane?,Osmosis,Diffusion,Active transport,Passive transport
Biology,What is the function of the mitochondria in a cell?,Produce ATP,Break down glucose,Synthesize proteins,Store genetic information
Biology,What is the name of the process by which living organisms produce offspring of their own kind?,Reproduction,Growth,Development,Adaptation
Biology,What is the powerhouse of the cell?,Mitochondria,Nucleus,Ribosomes,Lysosomes
Biology,What is the function of the ribosomes?,Protein synthesis,Energy production,Store genetic material,Transport nutrients
Biology,What type of cell lacks a nucleus?,Prokaryotic,Eukaryotic,Mitochondrial,Chloroplast
Biology,What is the name of the process by which plants make their own food?,Photosynthesis,Respiration,Digestion,Assimilation
Biology,What is the term for the movement of molecules from an area of high concentration to an area of low concentration?,Diffusion,Osmosis,Active transport,Passive transport
Biology,What is the smallest unit of life?,Cell,Organism,Tissue,Molecule
Biology,What is the most abundant gas in the Earth's atmosphere?,Nitrogen,Carbon dioxide,Oxygen,Argon
Biology,What is the function of the centriole in the cell?,Cell division,Energy production,Protein synthesis,Waste disposal
Biology,What is the process by which cells produce energy from glucose?,Cellular respiration,Photosynthesis,Fermentation,Glycolysis
Biology,What is the function of the ribosome in a cell?,Synthesize proteins,Store genetic information,Produce ATP,Break down glucose
Biology,What is the function of the cilia in the cell?,Movement and filtering,Energy production,Protein synthesis,Waste disposal
Biology,What is the function of the flagella in the cell?,Movement,Energy production,Protein synthesis,Waste disposal
Biology,What is the function of the vacuole in a plant cell?,Store water and nutrients,Synthesize proteins,Produce ATP,Break down glucose
Biology,What is the function of the vacuole in the cell?,Storage,Energy production,Protein synthesis,Waste disposal
Biology,What is the powerhouse of the cell?,Mitochondria,Nucleus,Lysosome,Ribosome
Biology,What is the name of the process by which cells make copies of themselves?,Replication,Transcription,Translation,Mutation
Biology,Where does photosynthesis occur in plants?,Chloroplasts,Mitosomes,Golgi body,Cytoplasm
Biology,What is the term for the sum total of all chemical reactions that occur within an organism?,Metabolism,Homeostasis,Evolution,Adaptation
Biology,What is the term for the process by which RNA is synthesized from DNA?,Transcription,Translation,Replication,Mutation
Biology,What type of joint allows for the greatest range of motion?,Ball and socket joint,Hinge joint,Pivot joint,Saddle joint
Biology,Which part of the cell is responsible for the modification and packaging of proteins?,Golgi Apparatus,Mitochondria,Ribosomes,Lysosomes
Biology,What is the name for the watery solution that fills the inside of a cell?,Cytoplasm,Nucleus,Plasma,Lysosome
Biology,What is the name of the tiny organelles responsible for making proteins?,Ribosomes,Lysosomes,Mitochondria,Chloroplasts
Biology,What organ is responsible for pumping blood?,Heart,Lungs,Liver,Brain
Biology,What is the name of the process by which cells reproduce?,Mitosis,Meiosis,Photosynthesis,Respiration
Biology,What is the name for the smallest blood vessels in the body?,Capillaries,Veins,Arteries,Venules
Biology,Which process involves the release of energy from glucose without oxygen?,Fermentation,Photosynthesis,Cellular Respiration,Transpiration
Biology,What is the name for the process by which cells divide?,Mitosis,Meiosis,Photosynthesis,Respiration
Biology,What is the name of the molecule responsible for carrying oxygen in red blood cells?,Hemoglobin,Chlorophyll,Adrenaline,Insulin
Biology,What organ produces insulin?,Pancreas,Liver,Spleen,Kidney
Biology,What is the function of the cerebellum?,To control movement and balance,To process sensory information,To regulate body temperature,To control hormone production
Biology,What is the name of the process by which plants reproduce?,Photosynthesis,Pollination,Fertilization,Germination
Biology,What is the function of the plant cell wall?,Provides structure and support,Energy production,Protein synthesis,Waste disposal
Biology,What is the smallest unit of life?,Cell,Atom,Molecule,Organelle
Biology,What type of blood cells are responsible for carrying oxygen?,Red Blood Cells,White Blood Cells,Platelets,Plasma
Biology,What is the name of the molecule responsible for heredity?,DNA,RNA,Protein,Carbohydrate
Biology,What is the largest organ in the human body?,Skin,Liver,Lungs,Heart
Biology,What is the powerhouse of the cell?,Mitochondria,Nucleus,Ribosomes,Golgi apparatus
Biology,What is the name of the process by which animals reproduce?,Reproduction,Cell division,Fertilization,Pollination
Biology,What is the name of the macromolecule that stores energy and forms cell membranes?,Lipids,Proteins,Carbohydrates,Nucleic acids
Biology,What is the term for the process by which organisms adapt to their environment over time?,Evolution,Natural selection,Speciation,Mutation
Biology,What is the function of mitochondria?,Produce ATP,Store genetic material,Transport nutrients,Create cell walls
Biology,What is the term for the death of cells or tissues due to disease| injury| or lack of oxygen?,Necrosis,Apoptosis,Senescence,Autophagy
Biology,What is the name of the process by which cells convert food into energy?,Cellular respiration,Photosynthesis,Digestion,Fermentation
Biology,What is the term for the process by which a sperm and an egg combine to form a zygote?,Fertilization,Gestation,Parturition,Implantation
Biology,What is the function of white blood cells?,To fight off infection,To pump blood,To break down food,To move the body
Biology,What is the name of the large organelle that contains the cell's genetic material?,Nucleus,Ribosome,Mitochondria,Lysosome
Biology,Which process involves the conversion of nitrogen into a usable form by plants?,Nitrogen Fixation,Photosynthesis,Cellular Respiration,Fermentation
Biology,What is the smallest bone in the human body?,Stapes,Femur,Tibia,Radius
Biology,What is the function of the cell membrane?,Regulates the movement of substances in and out of the cell,Communication between cells,Holds the cell's genetic material,Produces energy for the cell
Biology,What is the function of the cytoplasm in the cell?,Holds organelles and fills space inside the cell,Energy production,Protein synthesis,Waste disposal
Biology,What is the function of the nucleus?,Holds and protects genetic material,Protein synthesis,Energy production,Transport nutrients
Biology,What is the powerhouse of the cell?,Mitochondria,Lysosome,Ribosome,Nucleus
Biology,What is a group of wolves called?,A pack,A herd,A swarm,A flock
Biology,What system controls the body's fight or flight response?,Sympathetic Nervous System,Parasympathetic Nervous System,Enteric Nervous System,Central Nervous System
Biology,What is the largest organ in the human body?,Skin,Liver,Brain,Lungs
Biology,What is the name for the pigment responsible for giving skin its color?,Melanin,Hemoglobin,Chlorophyll,Keratin
Biology,What type of meat comes from pigs?,Pork,Beef,Chicken,Lamb
Biology,What is the function of the pancreas?,Produces insulin,Pumps blood,Circulates oxygen,Digests food
Biology,What is the largest white blood cell?,Monocyte,Lymphocyte,Neutrophil,Eosinophil
Biology,What is the function of the endoplasmic reticulum?,Protein synthesis,Transport of materials,Energy production,Store genetic material
Biology,Where is insulin produced?,Pancreas,Liver,Stomach,Small Intestine
Biology,What is the smallest unit of life?,Cell,Nucleus,Organism,DNA
Biology,What is the largest organ in the human body?,Skin,Liver,Lungs,Brain
Biology,What is the function of the ribosomes?,Protein synthesis,Energy production,Waste removal,Cell division
Biology,What gas is essential for photosynthesis?,Carbon Dioxide,Oxygen,Methane,Nitrogen
Biology,Which part of the human body stores bile?,Gallbladder,Liver,Pancreas,Small Intestine
Biology,What is the function of the cytoskeleton?,Maintains cell shape and structure,Protein synthesis,Energy production,Transport nutrients
Biology,What is the function of the mitochondria?,Produces ATP,Controls cell division,Stores genetic information,Transports nutrients
Biology,What is the powerhouse of a cell?,Mitochondria,Golgi Apparatus,Lysosome,Endoplasmic Reticulum
Biology,What is the name for the system that transports blood and nutrients throughout the body?,Circulatory system,Nervous system,Digestive system,Respiratory system
Biology,What is the function of the endoplasmic reticulum?,Transportation of materials throughout the cell.,Production of ATP,Storage of genetic information,Cell division
Biology,What is the function of the nucleus?,Stores genetic information,Produces ATP,Digests food,Controls cell division
Biology,What is the function of the cell membrane?,Controls what enters and leaves the cell.,Stores genetic information,Produces energy,Transports nutrients
Biology,What is the function of the Golgi apparatus?,Processes and packages proteins,Stores genetic information,Produces energy,Digests food
Biology,What is the name for the process by which the body breaks down food and absorbs nutrients?,Digestion,Photosynthesis,Respiration,Fermentation
Biology,What is the function of the lysosome?,Breaks down waste material,Stores genetic information,Produces energy,Transports nutrients
Biology,What is the powerhouse of the cell?,Mitochondria,Chloroplast,Nucleus,Endoplasmic Reticulum
Biology,What is the substance that gives skin and hair its pigment?,Melanin,Keratin,Collagen,Elastin
Biology,What is the hardest substance in the body?,Tooth Enamel,Bone,Cartilage,Sclera
Biology,What is the name of the circulating fluid in the human body?,Blood,Lymph,Saliva,Gastric Juice
Biology,What is the technical name for the windpipe?,Trachea,Bronchus,Alveoli,Larynx
Biology,What is the function of the nucleus in the cell?,Contains genetic material,Energy production,Protein synthesis,Waste disposal
Biology,What is the function of the endoplasmic reticulum in a cell?,Synthesize and transport proteins,Store genetic information,Produce ATP,Break down glucose
Biology,What is the function of the chloroplast?,Photosynthesis,Energy production,Waste disposal,Protein synthesis
Biology,What is the function of the endoplasmic reticulum?,Processing and transporting proteins,Energy production,Waste disposal,Storage
Biology,What is the process by which plants convert light energy into chemical energy?,Photosynthesis,Cellular respiration,Fermentation,Glycolysis
Biology,What is the function of the lysosome?,Digestion and waste removal,Energy production,Protein synthesis,Storage
Biology,What is the function of the lysosome in a cell?,Break down waste and cellular debris,Store genetic information,Produce ATP,Synthesize proteins
Biology,What is the function of the Golgi apparatus?,Processing and packaging proteins,Energy production,Waste disposal,Storage
Biology,What is the function of the nucleus in a cell?,Store genetic information,Synthesize proteins,Produce ATP,Break down glucose
Biology,What is the function of the ribosome?,Protein synthesis,Energy production,Waste disposal,Storage
Biology,What is the function of the cell membrane?,Regulating what enters and exits the cell,Energy production,Protein synthesis,Waste disposal
Biology,What is the function of the Golgi body?,Modifies| sorts| and packages proteins,Energy production,Store genetic material,Transport nutrients
Biology,What is the function of the mitochondria in the cell?,Energy production,Protein synthesis,Waste disposal,Storage
Biology,What is the function of the Golgi apparatus in a cell?,Process and package proteins,Store genetic information,Produce ATP,Break down glucose
Biology,What is the function of the chloroplast in a plant cell?,Convert sunlight into energy via photosynthesis,Synthesize proteins,Produce ATP,Break down glucose
Biology,What is the name for the process by which cells use oxygen to produce energy?,Cellular Respiration,Photosynthesis,Fermentation,Digestion
Biology,What is the primary function of the heart?,Pumping blood,Digestion,Respiration,Vision
Biology,What is the function of the cell membrane in a cell?,Control what goes in and out of the cell,Synthesize proteins,Produce ATP,Break down glucose
Biology,What is the substance found in red blood cells that carries oxygen?,Hemoglobin,Myoglobin,Keratin,Collagen
Biology,What is the function of the lysosome?,Digestion of waste materials,Protein synthesis,Energy production,Store genetic material
Biology,What is the primary function of the lungs?,To absorb oxygen and remove carbon dioxide,To filter the blood,To produce bile,To secrete insulin
Biology,What is the function of the cytoplasm in a cell?,Support and protect organelles,Store genetic information,Produce ATP,Synthesize proteins
Biology,What type of connective tissue connects muscle to bone?,Tendon,Ligament,Cartilage,Adipose Tissue
Biology,What is the largest animal on Earth?,Blue Whale,Elephant,Giraffe,Hippopotamus
Biology,What is the name for the hormone responsible for regulating blood sugar levels?,Insulin,Epinephrine,Testosterone,Estrogen
Biology,What is the function of the cerebellum?,Balance and coordination,Emotion and memory,Language and speech,Hearing and vision
Biology,What is the function of the vacuole?,Storage,Energy production,Transport nutrients,Protein synthesis
Biology,What is the powerhouse of the cell?,Mitochondria,Nucleus,Golgi Apparatus,Endoplasmic Reticulum
Biology,Which cell organelle is responsible for protein synthesis?,Ribosome,Mitochondria,Golgi apparatus,Lysosome
Biology,What is the function of the lymphatic system?,Transport and filter lymph,Regulate hormones,Transport blood,Exchange gases
Biology,What is the name of the protein that gives skin its color?,Melanin,Collagen,Elastin,Keratin
Biology,What is the function of the digestive system?,Break down and absorb nutrients,Remove waste,Transport nutrients and oxygen,Protect the body
Biology,Which type of cell does not have a nucleus?,Prokaryotic,Eukaryotic,Animal,Plant
Biology,What is the process by which cells create new RNA?,Transcription,Translation,Fermentation,Photosynthesis
Biology,What is the name of the molecule that stores genetic information?,DNA,RNA,ATP,Amino acids
Biology,Which part of the cell is responsible for synthesizing proteins?,Ribosomes,Mitochondria,Nucleus,Chloroplasts
Biology,What is the function of the small intestine?,Absorption of nutrients,Digestion,Blood circulation,Produce hormones
Biology,What is the process by which cells create new proteins using RNA?,Translation,Transcription,Fermentation,Photosynthesis
Biology,What is the name of the molecule that carries amino acids to the ribosome during protein synthesis?,tRNA,mRNA,rRNA,snRNA
Biology,What is the process by which the body eliminates waste products?,Excretion,Ingestion,Respiration,Circulation
Biology,What is the name of the organelle responsible for processing and packaging proteins?,Golgi Apparatus,Nucleus,Mitochondria,Ribosome
Biology,What is the name of the process by which an mRNA sequence is translated into a protein?,Translation,Transcription,Replication,Reverse transcription
Biology,What is the main function of the endocrine system?,To regulate hormones,To regulate blood pressure,To regulate temperature,To regulate digestion
Biology,What is the process by which plants convert light into chemical energy?,Photosynthesis,Respiration,Digestion,Circulation
Biology,What is the process by which cells divide into four non-identical cells?,Meiosis,Mitosis,Fermentation,Photosynthesis
Biology,What is the function of the kidneys?,Filter blood,Digest food,Produce bile,Regulate blood sugar
Biology,What is the process by which proteins are made from RNA called?,Translation,Transcription,Replication,Mutation
Biology,Which of the following is not a type of muscle tissue?,Epithelial,Cardiac,Smooth,Skeletal
Biology,What is the function of the heart?,Pump blood,Produce energy,Create hormones,Digestion.
Biology,What is the name of the molecule that provides energy to cells in all living organisms?,ATP,RNA,DNA,Protein
Biology,What is the process by which plants create new DNA?,Replication,Transcription,Fermentation,Photosynthesis
Biology,Which of the following is not a component of DNA?,Lipid,Phosphate,Deoxyribose,Nitrogenous Base
Biology,What is the name of the process by which DNA is copied?,Replication,Transcription,Translation,Mutation
Biology,What is the name of the process by which organisms break down food to release energy?,Respiration,Photosynthesis,Digestion,Transpiration
Biology,What type of energy is stored in food molecules?,Chemical energy,Heat energy,Nuclear energy,Potential energy
Biology,What is the process by which cells divide?,Mitosis,Meiosis,Photosynthesis,Respiration
Biology,What is the name of the molecule that provides energy for muscle contractions?,ATP,GTP,CTP,TTP
Biology,Which of the following is not one of the four main types of tissue in the human body?,Lung tissue,Muscle tissue,Nervous tissue,Epithelial tissue
Biology,What is the process by which cells create new DNA?,Replication,Translation,Fermentation,Photosynthesis
Biology,What is the name of the molecule that carries oxygen in red blood cells?,Hemoglobin,Chlorophyll,Collagen,Melanin
Biology,What is the process by which animals exchange gases with their environment?,Respiration,Digestion,Fermentation,Photosynthesis
